gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_NK_CD16_bright	celltype_Monocytes_non-classical	celltype_Monocytes_intermediate	celltype_iNKT_cells	celltype_T4_naive	celltype_TEM_CD8+	celltype_B_cells_memory_activated	celltype_T4_activated	celltype_MAIT_cells	celltype_T_gd	celltype_T_regs	celltype_Monocytes_classical	celltype_B_cells_naive	celltype_Macrophages	celltype_TCM_CD8+	celltype_cDC1	celltype_T4_memory	celltype_TMRA_CD8+	celltype_NK_CD56_bright	celltype_T8_activated	celltype_T8_naive	celltype_Precursor_cells	celltype_NK_CD16_bright_activated	celltype_B_cells_naive_activated	celltype_NK_CD56_bright_activated	celltype_B_cells_memory	celltype_cDC2	celltype_Plasma_cells	celltype_pDC
IL4	P05112	False	IL4_HUMAN		CPI-CS00BF6CD40	0.001	0.0	0.0	0.005	0.0	0.011	0.0	0.013	0.0	0.0	0.041	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.036	0.0	0.0	0.014	0.004	0.017	0.0	0.008	0.0	0.0
IL4	P05112	False	IL4_HUMAN		CPI-CS0D2432398	0.001	0.0	0.0	0.005	0.0	0.011	0.0	0.013	0.0	0.0	0.041	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.036	0.0	0.0	0.014	0.004	0.017	0.0	0.008	0.0	0.0
IL4	P05112	False	IL4_HUMAN		CPI-CS0FBBCDD66	0.001	0.0	0.0	0.005	0.0	0.011	0.0	0.013	0.0	0.0	0.041	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.036	0.0	0.0	0.014	0.004	0.017	0.0	0.008	0.0	0.0
IL4	P05112	False	IL4_HUMAN		CPI-CS0239634F6	0.001	0.0	0.0	0.005	0.0	0.011	0.0	0.013	0.0	0.0	0.041	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.036	0.0	0.0	0.014	0.004	0.017	0.0	0.008	0.0	0.0
IL13	P35225	False	IL13_HUMAN		CPI-CS0EE8AEA34	0.005	0.003	0.001	0.098	0.002	0.004	0.027	0.08	0.01	0.013	0.315	0.002	0.0	0.001	0.025	0.0	0.011	0.0	0.006	0.177	0.003	0.039	0.096	0.059	0.113	0.006	0.099	0.002	0.0
IL13	P35225	False	IL13_HUMAN		CPI-CS02010E82F	0.005	0.003	0.001	0.098	0.002	0.004	0.027	0.08	0.01	0.013	0.315	0.002	0.0	0.001	0.025	0.0	0.011	0.0	0.006	0.177	0.003	0.039	0.096	0.059	0.113	0.006	0.099	0.002	0.0
IL15	P40933	False	IL15_HUMAN		CPI-CS06E556972	0.047	0.13	0.029	0.044	0.011	0.049	0.051	0.013	0.087	0.035	0.028	0.074	0.261	0.065	0.061	0.149	0.042	0.044	0.054	0.022	0.017	0.104	0.049	0.083	0.036	0.177	1.599	0.06	0.086
IL15	P40933	False	IL15_HUMAN		CPI-CS068959EAB	0.047	0.13	0.029	0.044	0.011	0.049	0.051	0.013	0.087	0.035	0.028	0.074	0.261	0.065	0.061	0.149	0.042	0.044	0.054	0.022	0.017	0.104	0.049	0.083	0.036	0.177	1.599	0.06	0.086
IL17A	Q16552	False	IL17_HUMAN		CPI-CS04F158618	0.002	0.01	0.0	0.074	0.008	0.006	0.022	0.059	0.011	0.011	0.742	0.002	0.006	0.0	0.004	0.001	0.005	0.015	0.0	0.096	0.006	0.012	0.046	0.054	0.061	0.01	0.036	0.012	0.0
IL17A	Q16552	False	IL17_HUMAN		CPI-CS0658CF6B9	0.002	0.01	0.0	0.074	0.008	0.006	0.022	0.059	0.011	0.011	0.742	0.002	0.006	0.0	0.004	0.001	0.005	0.015	0.0	0.096	0.006	0.012	0.046	0.054	0.061	0.01	0.036	0.012	0.0
IL17F	Q96PD4	False	IL17F_HUMAN		CPI-CS0558AB6A5	0.151	0.25	0.039	2.03	0.192	0.166	0.785	4.129	0.595	0.622	19.899	0.027	0.098	0.018	0.334	0.048	0.318	0.192	0.125	3.43	0.182	1.058	2.252	1.702	2.226	0.392	1.546	0.347	0.365
IL17F	Q96PD4	False	IL17F_HUMAN		CPI-CS0F68F25D3	0.151	0.25	0.039	2.03	0.192	0.166	0.785	4.129	0.595	0.622	19.899	0.027	0.098	0.018	0.334	0.048	0.318	0.192	0.125	3.43	0.182	1.058	2.252	1.702	2.226	0.392	1.546	0.347	0.365
IL17C	Q9P0M4	False	IL17C_HUMAN		CPI-CS0BA342294	0.003	0.0	0.0	0.006	0.001	0.012	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.007	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.013	0.0	0.0	0.0	0.001	0.0	0.0
IL17C	Q9P0M4	False	IL17C_HUMAN		CPI-CS02C7E2FBB	0.003	0.0	0.0	0.006	0.001	0.012	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.007	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.013	0.0	0.0	0.0	0.001	0.0	0.0
IL18	Q14116	False	IL18_HUMAN		CPI-CS09831CCFD	0.064	0.407	0.225	0.009	0.01	0.026	0.019	0.001	0.021	0.004	0.001	0.356	0.023	0.316	0.014	0.681	0.006	0.002	0.202	0.0	0.013	0.411	0.025	0.002	0.08	0.017	0.15	0.015	0.133
IL18	Q14116	False	IL18_HUMAN		CPI-CS09E0127D2	0.064	0.407	0.225	0.009	0.01	0.026	0.019	0.001	0.021	0.004	0.001	0.356	0.023	0.316	0.014	0.681	0.006	0.002	0.202	0.0	0.013	0.411	0.025	0.002	0.08	0.017	0.15	0.015	0.133
IL2	P60568	False	IL2_HUMAN		CPI-CS0D48BE017	0.012	0.017	0.007	2.399	0.021	0.038	0.062	1.97	0.139	0.05	0.393	0.001	0.006	0.002	0.027	0.006	0.216	0.019	0.006	0.194	0.021	0.071	0.18	0.242	0.41	0.016	0.094	0.022	0.017
IL2	P60568	False	IL2_HUMAN		CPI-CS0A34112A6	0.012	0.017	0.007	2.399	0.021	0.038	0.062	1.97	0.139	0.05	0.393	0.001	0.006	0.002	0.027	0.006	0.216	0.019	0.006	0.194	0.021	0.071	0.18	0.242	0.41	0.016	0.094	0.022	0.017
IL2	P60568	False	IL2_HUMAN		CPI-CS0E2BE2DEE	0.012	0.017	0.007	2.399	0.021	0.038	0.062	1.97	0.139	0.05	0.393	0.001	0.006	0.002	0.027	0.006	0.216	0.019	0.006	0.194	0.021	0.071	0.18	0.242	0.41	0.016	0.094	0.022	0.017
IL2	P60568	False	IL2_HUMAN		CPI-CS0EE48BB05	0.012	0.017	0.007	2.399	0.021	0.038	0.062	1.97	0.139	0.05	0.393	0.001	0.006	0.002	0.027	0.006	0.216	0.019	0.006	0.194	0.021	0.071	0.18	0.242	0.41	0.016	0.094	0.022	0.017
IL2	P60568	False	IL2_HUMAN		CPI-SS09F430F14	0.012	0.017	0.007	2.399	0.021	0.038	0.062	1.97	0.139	0.05	0.393	0.001	0.006	0.002	0.027	0.006	0.216	0.019	0.006	0.194	0.021	0.071	0.18	0.242	0.41	0.016	0.094	0.022	0.017
IL21	Q9HBE4	False	IL21_HUMAN		CPI-CS0E80B08E2	0.001	0.005	0.0	0.309	0.007	0.003	0.027	0.549	0.01	0.017	0.203	0.0	0.006	0.0	0.021	0.002	0.041	0.007	0.018	0.083	0.009	0.005	0.053	0.049	0.125	0.008	0.054	0.0	0.0
IL21	Q9HBE4	False	IL21_HUMAN		CPI-CS08C1C42FF	0.001	0.005	0.0	0.309	0.007	0.003	0.027	0.549	0.01	0.017	0.203	0.0	0.006	0.0	0.021	0.002	0.041	0.007	0.018	0.083	0.009	0.005	0.053	0.049	0.125	0.008	0.054	0.0	0.0
IL3	P08700	False	IL3_HUMAN		CPI-CS03037FE90	0.0	0.004	0.001	0.531	0.004	0.0	0.005	0.089	0.007	0.005	0.126	0.002	0.0	0.0	0.003	0.0	0.003	0.012	0.0	0.059	0.0	0.003	0.014	0.023	0.471	0.001	0.02	0.0	0.0
IL3	P08700	False	IL3_HUMAN		CPI-CS0784DAA1D	0.0	0.004	0.001	0.531	0.004	0.0	0.005	0.089	0.007	0.005	0.126	0.002	0.0	0.0	0.003	0.0	0.003	0.012	0.0	0.059	0.0	0.003	0.014	0.023	0.471	0.001	0.02	0.0	0.0
IL36B	Q9NZH7	False	IL36B_HUMAN		CPI-CS0A6AB5149	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL36B	Q9NZH7	False	IL36B_HUMAN		CPI-CS0A84CCCDB	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL36G	Q9NZH8	False	IL36G_HUMAN		CPI-CS0D9B5AB86	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
IL36G	Q9NZH8	False	IL36G_HUMAN		CPI-CS03959C2DF	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0
IL36RN	Q9UBH0	False	I36RA_HUMAN		CPI-CS04BB8F1EC	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL36RN	Q9UBH0	False	I36RA_HUMAN		CPI-CS09B4A8389	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL5	P05113	False	IL5_HUMAN		CPI-CS0FB8775FC	0.006	0.0	0.001	0.118	0.008	0.002	0.037	0.109	0.013	0.026	0.493	0.001	0.003	0.0	0.06	0.001	0.012	0.012	0.0	0.309	0.01	0.071	0.158	0.092	0.114	0.021	0.063	0.031	0.0
IL5	P05113	False	IL5_HUMAN		CPI-CS089A1A4BF	0.006	0.0	0.001	0.118	0.008	0.002	0.037	0.109	0.013	0.026	0.493	0.001	0.003	0.0	0.06	0.001	0.012	0.012	0.0	0.309	0.01	0.071	0.158	0.092	0.114	0.021	0.063	0.031	0.0
IL6	P05231	False	IL6_HUMAN		CPI-CS063AE1C91	0.005	0.168	0.053	0.022	0.005	0.007	0.093	0.022	0.011	0.0	0.052	0.139	0.041	0.023	0.002	0.049	0.002	0.0	0.0	0.015	0.009	0.0	0.0	0.09	0.022	0.066	0.115	0.036	0.0
IL6	P05231	False	IL6_HUMAN		CPI-CS023BD53E7	0.005	0.168	0.053	0.022	0.005	0.007	0.093	0.022	0.011	0.0	0.052	0.139	0.041	0.023	0.002	0.049	0.002	0.0	0.0	0.015	0.009	0.0	0.0	0.09	0.022	0.066	0.115	0.036	0.0
IL7	P13232	False	IL7_HUMAN		CPI-CS0AB9C7139	0.007	0.038	0.006	0.009	0.003	0.013	0.144	0.002	0.011	0.003	0.013	0.022	0.105	0.016	0.005	0.03	0.006	0.013	0.012	0.011	0.006	0.121	0.0	0.068	0.007	0.207	0.077	0.06	0.023
IL7	P13232	False	IL7_HUMAN		CPI-CS08B606C20	0.007	0.038	0.006	0.009	0.003	0.013	0.144	0.002	0.011	0.003	0.013	0.022	0.105	0.016	0.005	0.03	0.006	0.013	0.012	0.011	0.006	0.121	0.0	0.068	0.007	0.207	0.077	0.06	0.023
IL9	P15248	False	IL9_HUMAN		CPI-CS06B657CAB	0.019	0.046	0.004	0.594	0.026	0.02	0.144	0.463	0.102	0.147	3.303	0.006	0.038	0.005	0.126	0.003	0.044	0.029	0.005	1.356	0.03	0.317	0.464	0.354	0.42	0.068	0.376	0.034	0.138
IL9	P15248	False	IL9_HUMAN		CPI-CS03579E0A6	0.019	0.046	0.004	0.594	0.026	0.02	0.144	0.463	0.102	0.147	3.303	0.006	0.038	0.005	0.126	0.003	0.044	0.029	0.005	1.356	0.03	0.317	0.464	0.354	0.42	0.068	0.376	0.034	0.138
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.014	0.06	0.042	0.082	0.034	0.011	0.041	0.503	0.076	0.051	0.473	0.089	0.009	0.038	0.064	0.1	0.069	0.016	0.007	0.34	0.06	0.308	0.201	0.06	0.252	0.012	0.049	0.024	0.015
OSM	P13725	False	ONCM_HUMAN		CPI-CS06D50EBF8	0.014	0.06	0.042	0.082	0.034	0.011	0.041	0.503	0.076	0.051	0.473	0.089	0.009	0.038	0.064	0.1	0.069	0.016	0.007	0.34	0.06	0.308	0.201	0.06	0.252	0.012	0.049	0.024	0.015
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.008	0.014	0.004	0.149	0.018	0.006	0.03	0.484	0.033	0.005	0.484	0.002	0.002	0.003	0.035	0.003	0.06	0.011	0.032	0.297	0.019	0.099	0.082	0.074	0.268	0.019	0.091	0.016	0.029
AMH	P03971	False	MIS_HUMAN		CPI-CS07557A266	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.003	0.005	0.0	0.003	0.0	0.003	0.0	0.003	0.001	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.008	0.0	0.0	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0F670E8BC	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.003	0.005	0.0	0.003	0.0	0.003	0.0	0.003	0.001	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.008	0.0	0.0	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0D4BB4458	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.003	0.005	0.0	0.003	0.0	0.003	0.0	0.003	0.001	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.008	0.0	0.0	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0724C54D2	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.003	0.005	0.0	0.003	0.0	0.003	0.0	0.003	0.001	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.008	0.0	0.0	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0F32EB9F1	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.003	0.005	0.0	0.003	0.0	0.003	0.0	0.003	0.001	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.008	0.0	0.0	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0B5D1E156	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.003	0.005	0.0	0.003	0.0	0.003	0.0	0.003	0.001	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.008	0.0	0.0	0.0	0.0
MICB	Q29980	False	MICB_HUMAN		CPI-CS0A9D23000	0.111	0.092	0.044	0.075	0.084	0.115	0.122	0.124	0.193	0.144	0.114	0.064	0.099	0.071	0.136	0.078	0.109	0.159	0.157	0.104	0.068	0.082	0.126	0.071	0.19	0.09	0.032	0.111	0.045
MICB	Q29980	False	MICB_HUMAN		CPI-CS088059426	0.111	0.092	0.044	0.075	0.084	0.115	0.122	0.124	0.193	0.144	0.114	0.064	0.099	0.071	0.136	0.078	0.109	0.159	0.157	0.104	0.068	0.082	0.126	0.071	0.19	0.09	0.032	0.111	0.045
MICA	Q29983	False	MICA_HUMAN		CPI-CS06C6E2321	0.086	0.085	0.026	0.056	0.081	0.067	0.049	0.038	0.12	0.082	0.05	0.055	0.089	0.081	0.092	0.091	0.082	0.03	0.025	0.04	0.049	0.015	0.074	0.041	0.051	0.044	0.117	0.034	0.014
MICA	Q29983	False	MICA_HUMAN		CPI-CS0125C709C	0.086	0.085	0.026	0.056	0.081	0.067	0.049	0.038	0.12	0.082	0.05	0.055	0.089	0.081	0.092	0.091	0.082	0.03	0.025	0.04	0.049	0.015	0.074	0.041	0.051	0.044	0.117	0.034	0.014
ULBP3	Q9BZM4	False	N2DL3_HUMAN		CPI-CS038376BA2	0.006	0.0	0.002	0.0	0.0	0.001	0.005	0.001	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0
ULBP3	Q9BZM4	False	N2DL3_HUMAN		CPI-CS04AC85773	0.006	0.0	0.002	0.0	0.0	0.001	0.005	0.001	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0
ULBP2	Q9BZM5	False	N2DL2_HUMAN		CPI-CS0A269FA16	0.006	0.001	0.001	0.003	0.005	0.0	0.003	0.003	0.001	0.007	0.007	0.003	0.0	0.001	0.007	0.003	0.003	0.004	0.0	0.003	0.001	0.001	0.011	0.002	0.019	0.0	0.001	0.002	0.0
ULBP2	Q9BZM5	False	N2DL2_HUMAN		CPI-CS0CF4B0B76	0.006	0.001	0.001	0.003	0.005	0.0	0.003	0.003	0.001	0.007	0.007	0.003	0.0	0.001	0.007	0.003	0.003	0.004	0.0	0.003	0.001	0.001	0.011	0.002	0.019	0.0	0.001	0.002	0.0
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-CS0007697A7	0.0	0.0	0.001	0.001	0.0	0.001	0.003	0.003	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.002	0.007	0.0	0.002	0.002	0.0	0.005	0.0
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-CS036E570BB	0.0	0.0	0.001	0.001	0.0	0.001	0.003	0.003	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.002	0.007	0.0	0.002	0.002	0.0	0.005	0.0
RETN	Q9HD89	False	RETN_HUMAN		CPI-SS0EECD7662	0.006	0.008	0.033	0.005	0.002	0.005	0.0	0.0	0.008	0.0	0.0	0.054	0.0	0.046	0.002	0.014	0.004	0.0	0.0	0.0	0.0	0.004	0.02	0.0	0.0	0.002	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0B7BC0E4D	0.0	0.028	0.007	0.009	0.002	0.007	0.002	0.004	0.036	0.027	0.01	0.015	0.007	0.001	0.013	0.039	0.013	0.0	0.0	0.006	0.003	0.002	0.0	0.003	0.0	0.002	0.0	0.008	0.426
CCR2	P41597	False	CCR2_HUMAN		CPI-SS093922D5A	0.0	0.028	0.007	0.009	0.002	0.007	0.002	0.004	0.036	0.027	0.01	0.015	0.007	0.001	0.013	0.039	0.013	0.0	0.0	0.006	0.003	0.002	0.0	0.003	0.0	0.002	0.0	0.008	0.426
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0CF0E4DE9	0.0	0.028	0.007	0.009	0.002	0.007	0.002	0.004	0.036	0.027	0.01	0.015	0.007	0.001	0.013	0.039	0.013	0.0	0.0	0.006	0.003	0.002	0.0	0.003	0.0	0.002	0.0	0.008	0.426
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0B0AC1603	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.003	0.0	0.0	0.002	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.004	0.0	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS08BFF4F9B	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.003	0.0	0.0	0.002	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.004	0.0	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0F6B529A1	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.003	0.0	0.0	0.002	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.004	0.0	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0C6311D2D	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.003	0.0	0.0	0.002	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.004	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0348B76E5	0.091	1.203	0.617	0.078	0.041	0.08	0.028	0.025	0.204	0.18	0.037	1.081	0.036	1.046	0.087	1.439	0.039	0.035	0.212	0.087	0.031	0.024	0.512	0.044	0.629	0.037	0.056	0.06	0.033
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.091	1.203	0.617	0.078	0.041	0.08	0.028	0.025	0.204	0.18	0.037	1.081	0.036	1.046	0.087	1.439	0.039	0.035	0.212	0.087	0.031	0.024	0.512	0.044	0.629	0.037	0.056	0.06	0.033
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.091	1.203	0.617	0.078	0.041	0.08	0.028	0.025	0.204	0.18	0.037	1.081	0.036	1.046	0.087	1.439	0.039	0.035	0.212	0.087	0.031	0.024	0.512	0.044	0.629	0.037	0.056	0.06	0.033
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0817CE2B3	0.091	1.203	0.617	0.078	0.041	0.08	0.028	0.025	0.204	0.18	0.037	1.081	0.036	1.046	0.087	1.439	0.039	0.035	0.212	0.087	0.031	0.024	0.512	0.044	0.629	0.037	0.056	0.06	0.033
HRH4	Q9H3N8	False	HRH4_HUMAN		CPI-SS04587A7C5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0DBFB8BEA	0.002	0.012	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.034	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS05B7D3407	0.002	0.012	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.034	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS03821C2C6	0.002	0.012	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.034	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS052BBD9F9	0.002	0.012	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.034	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0911EECCC	0.002	0.012	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.034	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0ABF41CAA	0.002	0.012	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.034	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS008700E67	0.002	0.012	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.034	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS07EC65CED	0.002	0.012	0.004	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.034	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.005	0.005	0.001	0.0	0.005	0.016	0.008	0.002	0.0	0.01	0.002	0.002	0.003	0.002	0.007	0.005	0.01	0.0	0.0	0.003	0.004	0.0	0.0	0.002	0.0	0.007	0.0	0.065	0.053
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0F3BF2B34	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.001	0.014	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CCD89E02	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.001	0.014	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.001	0.014	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.001	0.014	0.0	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EA05941A	0.026	0.029	0.0	0.201	0.073	0.021	0.049	0.35	0.068	0.032	0.656	0.004	0.013	0.002	0.117	0.007	0.268	0.019	0.006	0.271	0.023	0.035	0.159	0.188	0.209	0.055	0.19	0.017	0.029
CCR4	P51679	False	CCR4_HUMAN		CPI-SS052B38F1C	0.026	0.029	0.0	0.201	0.073	0.021	0.049	0.35	0.068	0.032	0.656	0.004	0.013	0.002	0.117	0.007	0.268	0.019	0.006	0.271	0.023	0.035	0.159	0.188	0.209	0.055	0.19	0.017	0.029
DPP4	P27487	False	DPP4_HUMAN		CPI-SS04641FE5F	0.033	0.023	0.008	0.231	0.217	0.014	0.038	0.285	0.599	0.204	0.452	0.006	0.011	0.018	0.169	0.009	0.303	0.013	0.117	0.339	0.177	0.091	0.11	0.097	0.359	0.03	0.1	0.006	0.171
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.033	0.023	0.008	0.231	0.217	0.014	0.038	0.285	0.599	0.204	0.452	0.006	0.011	0.018	0.169	0.009	0.303	0.013	0.117	0.339	0.177	0.091	0.11	0.097	0.359	0.03	0.1	0.006	0.171
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	0.033	0.023	0.008	0.231	0.217	0.014	0.038	0.285	0.599	0.204	0.452	0.006	0.011	0.018	0.169	0.009	0.303	0.013	0.117	0.339	0.177	0.091	0.11	0.097	0.359	0.03	0.1	0.006	0.171
